"peak_id","medMz","medRt","log10_inten","class","formula","ppm_error","annotation"
1365,236.083,14.29,5.34,"Metabolite","C8H16N2O4S1",0.33,"Methionyl-Serine C8H16N2O4S1"
1366,297.2747,2.43,5.2,"Artifact","[13]C1C18H36O2",0.62,"10Z-Nonadecenoic acid C19H36O2 + [13]C1C-1 -> [13]C1C18H36O2"
1367,287.0882,13.67,5.3,"Putative metabolite","C7H18N3O7P1",0.13,"Diaminopimelic acid C7H14N2O4 + H1O3P1 -> C7H15N2O7P1 + H3N1 -> C7H18N3O7P1"
1368,229.1677,6.55,5.35,"Metabolite","C12H23N1O3",0.41,"N-Decanoylglycine C12H23N1O3"
1369,229.1676,2.75,5.31,"Metabolite","C12H23N1O3",0.84,"N-Decanoylglycine C12H23N1O3"
1370,460.2856,2.49,5.13,"Putative metabolite","C24H44O6S1",0.56,"3-Hydroxysuberic acid C8H14O5 + S1 -> C8H14O5S1 + C16H30O1 -> C24H44O6S1"
1371,651.9184,13.85,5.24,"Artifact","C12H23K3O19S2",0.33,"Melibiose C12H22O11 + H2O4S1 -> C12H24O15S1 + H1K1O4S1 -> C12H25K1O19S2 + H-2K2 -> C12H23K3O19S2"
1372,153.0366,9.01,5.36,"Artifact","[13]C1C4H4N4O2",1.18,"Xanthine C5H4N4O2 + [13]C1C-1 -> [13]C1C4H4N4O2"
1373,148.0736,7.11,6.48,"Metabolite","C6H12O4",-0.28,"Mevalonic acid C6H12O4"
1374,248.0401,13.04,4.35,"Artifact","[13]C1C6Ca1H13N1O6",0.54,"beta-Alanine C3H7N1O2 + C2H4O2 -> C5H11N1O4 + C2Ca1H2O2 -> C7Ca1H13N1O6 + [13]C1C-1 -> [13]C1C6Ca1H13N1O6"
1375,223.0514,8.79,5.35,"Putative metabolite","C7H13N1O5S1",0.19,"L-Cystathionine C7H14N2O4S1 + H-1N-1O1 -> C7H13N1O5S1"
1376,223.0432,13.03,5.33,"Artifact","C6H11N1Na2O5",0.28,"L-Threonine C4H9N1O3 + C2H3Na1O2 -> C6H12N1Na1O5 + H-1Na1 -> C6H11N1Na2O5"
1377,83.96139,2.41,5.21,"Artifact","C1H1K1O2",-0.34,"HCOOK C1H1K1O2"
1378,172.0371,10.34,4.77,"Putative metabolite","C7H8O5",0.43,"N-Acetyl-L-glutamate 5-semialdehyde C7H11N1O4 - H3N1O-1 -> C7H8O5"
1379,172.0371,11.26,4.44,"Putative metabolite","C7H8O5",0.43,"N-Acetyl-L-glutamate 5-semialdehyde C7H11N1O4 - H3N1O-1 -> C7H8O5"
1380,172.0371,10.89,4.42,"Putative metabolite","C7H8O5",0.43,"N-Acetyl-L-glutamate 5-semialdehyde C7H11N1O4 - H3N1O-1 -> C7H8O5"
1381,529.8105,13.86,5.32,"Artifact","C5H11K4O15P1S1",-0.09,"CH3COOK C2H3K1O2 + C2H4O2 + Peak 621 -> C5H11K4O15P1S1"
1382,247.1531,14.08,5.29,"Metabolite","C10H21N3O4",0.43,"Lysyl-Threonine C10H21N3O4"
1383,247.1531,14.34,5.29,"Metabolite","C10H21N3O4",0.43,"Lysyl-Threonine C10H21N3O4"
1384,244.0533,7.07,5.36,"Putative metabolite","C7H17O5P1S1",0.54,"Malaoxon C10H19O7P1S1 - C1O1 -> C9H19O6P1S1 - C2H2O1 -> C7H17O5P1S1"
1385,113.9623,7.25,5.38,"Unknown","Unknown",-0.21,"Unknown"
1386,526.1189,2.54,5.16,"Artifact","C21H34O7S4",-0.31,"Peak 96 C8H16O1S3 + Peak 862 -> C21H34O7S4"
1387,403.0182,14.18,5.33,"Metabolite","C9H15N3O11P2",-0.05,"CDP C9H15N3O11P2"
1388,320.1407,4.23,5.24,"Putative metabolite","C13H24N2O5S1",-0.34,"Pantetheine C11H22N2O4S1 + C2H2O1 -> C13H24N2O5S1"
1389,320.1407,3.09,4.3,"Putative metabolite","C13H24N2O5S1",-0.34,"Pantetheine C11H22N2O4S1 + C2H2O1 -> C13H24N2O5S1"
1390,320.1405,3.62,4.25,"Putative metabolite","C16Cl1H21N4O1",-0.35,"Tetrazepam C16Cl1H17N2O1 + H1N1 -> C16Cl1H18N3O1 + H3N1 -> C16Cl1H21N4O1"
1391,232.1421,4.24,5.17,"Metabolite","C10H20N2O4",0.89,"Spermic acid 2 C10H20N2O4"
1392,232.1422,3.01,4.41,"Metabolite","C10H20N2O4",0.46,"Spermic acid 2 C10H20N2O4"
1393,245.207,4.23,5.08,"Artifact","[13]C1C13H28O3",0.81,"2-Hydroxymyristic acid C14H28O3 + [13]C1C-1 -> [13]C1C13H28O3"
1394,256.2992,2.48,5.12,"Artifact","Ring_artifact_C16H32O2",-0.09,"Palmitic acid C16H32O2 + Ring_artifact -> Ring_artifact_C16H32O2"
1395,120.0551,13.02,5.24,"Artifact","[15]N1C4H9O3",1.48,"L-Threonine C4H9N1O3 + [15]N1N-1 -> [15]N1C4H9O3"
1396,299.8688,13.93,5.25,"Artifact","C3H3K3O9",0.09,"KHCO3 C1H1K1O3 + C1H2O3 + H-2K2 -> C2H1K3O6 + C1H2O3 -> C3H3K3O9"
1397,333.8654,13.84,5.29,"Artifact","[41]K1C2H6K1O10S2",1.11,"KHSO4 H1K1O4S1 + C2H4O2 + H1K1O4S1 -> C2H6K2O10S2 + [41]K1K-1 -> [41]K1C2H6K1O10S2"
1398,140.9828,13.9,5.3,"Artifact","C1H4N1O5P1",-0.65,"Carbamoyl phosphate C1H4N1O5P1"
1399,176.0319,12.95,5.3,"Metabolite","C6H8O6",1.07,"Ascorbic acid C6H8O6"
1400,176.0346,7.17,4.44,"Unknown","Unknown",-0.13,"Unknown"
1401,282.0521,14,5.32,"Putative metabolite","C8H14N2O7S1",0.25,"Cystathionine sulfoxide C7H14N2O5S1 + C1O2 -> C8H14N2O7S1"
1402,147.0341,13.5,5.37,"Artifact","Ring_artifact_C5H9N1O4",-0.16,"L-Glutamic acid C5H9N1O4 + Ring_artifact -> Ring_artifact_C5H9N1O4"
1403,243.0776,7.58,5.24,"Artifact","C7H17N1O6S1",0.24,"Peak 3834 C5H13N1O4S1 + C2H4O2 -> C7H17N1O6S1"
1404,243.0775,2.37,5.25,"Putative metabolite","C7H17N1O6S1",0.65,"D-4-O-Methyl-myo-inositol C7H14O6 + H2S1 -> C7H16O6S1 + H1N1 -> C7H17N1O6S1"
1405,243.0774,4.23,5.16,"Putative metabolite","C9H14N3O3P1",-0.5,"Phosphocreatinine C4H8N3O4P1 + C5H8 -> C9H16N3O4P1 - H2O1 -> C9H14N3O3P1"
1406,243.0774,3.39,4,"Putative metabolite","C10Cl1H14N3O2",0.22,"chondroitin sulfate E (GalNAc4,6diS-GlcA) proteoglycan C10Cl1H10N3 + H2O1 -> C10Cl1H12N3O1 + H2O1 -> C10Cl1H14N3O2"
1407,236.0861,17.12,4.5,"Unknown","Unknown",-0.1,"Unknown"
1408,236.086,16.69,4.54,"Artifact","C6H14N4Na2O3",0.55,"L-Arginine C6H14N4O2 + H-1Na1 -> C6H13N4Na1O2 + H1Na1O1 -> C6H14N4Na2O3"
1409,397.8647,13.91,5.21,"Artifact","B1C5Ca1H7K1Na1Ni1O10",-0.16,"CH2COONi C2H2Ni1O2 + C2H3Na1O2 + Peak 2656 -> B1C5Ca1H7K1Na1Ni1O10"
1410,406.1152,13.88,5.06,"Artifact","[13]C1C11H23N1O14",0.02,"Melibiose C12H22O11 + H1N1O3 -> C12H23N1O14 + [13]C1C-1 -> [13]C1C11H23N1O14"
1411,406.1152,14.82,5.3,"Artifact","[13]C1C11H23N1O14",0.02,"Melibiose C12H22O11 + H1N1O3 -> C12H23N1O14 + [13]C1C-1 -> [13]C1C11H23N1O14"
1412,159.0352,4.22,5.24,"Putative metabolite","C5H9N1O3Si1",-0.19,"Propanoic acid, 2-(methoxyimino)-, trimethylsilyl ester C7H15N1O3Si1 - C2H4 -> C5H11N1O3Si1 - H2 -> C5H9N1O3Si1"
1413,159.0352,7.11,4.41,"Artifact","C5H9N1O3Si1",-0.19,"Peak 103 C5H11N1O4Si1 - H2O1 -> C5H9N1O3Si1"
1414,159.0353,4.86,4.78,"Putative metabolite","C5H9N1O3Si1",-0.82,"Propanoic acid, 2-(methoxyimino)-, trimethylsilyl ester C7H15N1O3Si1 - C2H4 -> C5H11N1O3Si1 - H2 -> C5H9N1O3Si1"
1415,246.0779,11.81,5.34,"Artifact","[13]C1C5H15N1O9",0.55,"Galactitol C6H14O6 + H1N1O3 -> C6H15N1O9 + [13]C1C-1 -> [13]C1C5H15N1O9"
1416,246.0779,11.37,5.28,"Artifact","[13]C1C5H15N1O9",0.55,"Galactitol C6H14O6 + H1N1O3 -> C6H15N1O9 + [13]C1C-1 -> [13]C1C5H15N1O9"
1417,177.1021,13.63,5.3,"Artifact","[13]C2C4H13N3O3",1.7,"Citrulline C6H13N3O3 + [13]C1C-1 -> [13]C1C5H13N3O3 + [13]C1C-1 -> [13]C2C4H13N3O3"
1418,319.0837,13.27,5.22,"Putative metabolite","C11H17N3O6S1",0.33,"N-Ribosylhistidine C11H17N3O6 + S1 -> C11H17N3O6S1"
1419,206.0723,2.57,5.45,"Artifact","Ring_artifact_C14H22O1",-0.11,"4-(1,1,3,3-Tetramethylbutyl)-phenol C14H22O1 + Ring_artifact -> Ring_artifact_C14H22O1"
1420,333.6831,2.06,5.22,"Unknown","Unknown",-0.07,"Unknown"
1421,317.8615,13.85,5.32,"Artifact","C3H5K3O8S1",0.42,"KHSO4 H1K1O4S1 + C2H3K1O2 + C1H1K1O2 -> C3H5K3O8S1"
1422,260.0858,13,5.27,"Unknown","Unknown",-0.09,"Unknown"
1423,223.0432,10.56,4.51,"Artifact","C6H11N1Na2O5",0.28,"Aminoadipic acid C6H11N1O4 + H-1Na1 -> C6H10N1Na1O4 + H1Na1O1 -> C6H11N1Na2O5"
1424,179.0509,13.37,5.24,"Unknown","Unknown",-0.13,"Unknown"
1425,254.2834,2.48,5.16,"Artifact","Ring_artifact_C16H30O2",-0.09,"Hypogeic acid C16H30O2 + Ring_artifact -> Ring_artifact_C16H30O2"
1426,248.0482,7.15,5.31,"Artifact","C6Cl1H17O6Si1",0.37,"Glycerol C3H8O3 + Cl1H1 -> C3Cl1H9O3 + C3H8O3Si1 -> C6Cl1H17O6Si1"
1427,282.1858,2.43,5.48,"Artifact","Ring_artifact_C18H34O2",-0.08,"Oleic acid C18H34O2 + Ring_artifact -> Ring_artifact_C18H34O2"
1428,123.032,13.44,5.23,"Metabolite","C6H5N1O2",0.23,"Nicotinic acid C6H5N1O2"
1429,229.0436,13.5,5.3,"Artifact","C12H9N2O1S1",-0.18,"6-Methoxy-3-(2-thiazolyl)-1H-indole C12H10N2O1S1 - H1 -> C12H9N2O1S1"
1430,471.7872,13.88,5.13,"Artifact","[41]K1C3H7K3O13P1S1",0.52,"KHSO4 H1K1O4S1 + C2H3K1O2 + Peak 545 -> C3H7K4O13P1S1 + [41]K1K-1 -> [41]K1C3H7K3O13P1S1"
1431,116.2149,4.26,4.94,"Unknown","Unknown",-0.2,"Unknown"
1432,89.0344,13,5.29,"Artifact","Ring_artifact_C3H7N1O2",-0.04,"beta-Alanine C3H7N1O2 + Ring_artifact -> Ring_artifact_C3H7N1O2"
1433,96.04045,13.42,5.27,"Artifact","[13]C1C4H5N1O1",0.19,"2-Hydroxypyridine C5H5N1O1 + [13]C1C-1 -> [13]C1C4H5N1O1"
1434,203.0793,7.22,5.3,"Metabolite","C8H13N1O5",0.36,"N-acetyl-L-2-aminoadipate(2-) C8H13N1O5"
1435,88.04177,3.01,4.46,"Artifact","Ring_artifact_C3H4O3",-0.04,"Pyruvic acid C3H4O3 + Ring_artifact -> Ring_artifact_C3H4O3"
1436,210.0487,13.52,5.23,"Artifact","C5H10N2O7",0.48,"L-Glutamic acid C5H9N1O4 + H1N1O3 -> C5H10N2O7"
1437,367.8346,13.83,5.27,"Artifact","H6K2O12S2Si1",-0.52,"KHSO4 H1K1O4S1 + H1K1O4S1 + H4O4Si1 -> H6K2O12S2Si1"
1438,205.0261,13.02,5.28,"Unknown","Unknown",-0.11,"Unknown"
1439,282.0803,13.01,5.29,"Artifact","C8H16N2Na2O6",0.27,"L-Threonine C4H9N1O3 + Peak 1815 -> C8H17N2Na1O6 + H-1Na1 -> C8H16N2Na2O6"
1440,425.2546,7.1,5.18,"Artifact","C19H40N1O7P1",-0.85,"1-palmitoyl-dihydroxyacetone-phosphate C19H37O7P1 + H3N1 -> C19H40N1O7P1"
1441,279.9363,13.93,5.33,"Artifact","C5H7K2Na1O7",0.22,"KHCO3 C1H1K1O3 + C2H3K1O2 + C2H3Na1O2 -> C5H7K2Na1O7"
1442,337.8436,13.92,5.1,"Artifact","[41]K1C4H4K3O8",-0.11,"KHCO3 C1H1K1O3 + C2H3K1O2 + C1H1K1O3 -> C4H5K3O8 + H-1K1 -> C4H4K4O8 + [41]K1K-1 -> [41]K1C4H4K3O8"
1443,189.1445,2.74,5.26,"Unknown","Unknown",-0.12,"Unknown"
1444,199.1653,2.61,5.3,"Artifact","[13]C1C11H22O2",0.17,"5Z-Dodecenoic acid C12H22O2 + [13]C1C-1 -> [13]C1C11H22O2"
1445,199.1653,2.18,5.09,"Artifact","[13]C1C11H22O2",0.17,"5Z-Dodecenoic acid C12H22O2 + [13]C1C-1 -> [13]C1C11H22O2"
1446,199.1653,3.93,4.22,"Unknown","Unknown",-0.12,"Unknown"
1447,148.0754,13.38,5.31,"Artifact","Ring_artifact_[13]C1C4H9N1O4",-0.16,"L-Glutamic acid C5H9N1O4 + [13]C1C-1 -> [13]C1C4H9N1O4 + Ring_artifact -> Ring_artifact_[13]C1C4H9N1O4"
1448,101.9534,2,5.32,"Unknown","Unknown",-0.23,"Unknown"
1449,191.0582,8.95,5.32,"Metabolite","C10H9N1O3",0.23,"5-Hydroxyindoleacetic acid C10H9N1O3"
1450,118.0904,3.02,4.63,"Artifact","[13]C2C4H12O2",0.33,"Caproic acid C6H12O2 + [13]C1C-1 -> [13]C1C5H12O2 + [13]C1C-1 -> [13]C2C4H12O2"
1451,118.0904,4.23,5.21,"Artifact","[13]C2C4H12O2",0.33,"Caproic acid C6H12O2 + [13]C1C-1 -> [13]C1C5H12O2 + [13]C1C-1 -> [13]C2C4H12O2"
1452,333.0849,13.64,5.23,"Artifact","C10Ca1H19N3O7",-0.03,"Citrulline C6H13N3O3 + C2Ca1H2O2 -> C8Ca1H15N3O5 + C2H4O2 -> C10Ca1H19N3O7"
1453,453.9271,13.88,5.16,"Artifact","C8H18K3O10P1S1",-0.33,"CH3COOK C2H3K1O2 + Peak 575 -> C8H18K3O10P1S1"
1454,158.0161,13.91,5.05,"Artifact","Ring_artifact_C4H7K1O4",-0.15,"CH3COOK C2H3K1O2 + C2H4O2 + Ring_artifact -> Ring_artifact_C4H7K1O4"
1455,145.8833,13.39,5.25,"Unknown","Unknown",-0.16,"Unknown"
1456,244.0604,2.59,4.93,"Unknown","Unknown",-0.1,"Unknown"
1457,172.3844,2.66,5.22,"Unknown","Unknown",-0.14,"Unknown"
1458,624.4968,2.5,5.2,"Metabolite","C37H68O7",-0.47,"Rollinecin A C37H68O7"
1459,217.1757,2.62,5.23,"Artifact","[13]C1C11H24O3",0.92,"3-Hydroxydodecanoic acid C12H24O3 + [13]C1C-1 -> [13]C1C11H24O3"
1460,217.1757,2.96,5.23,"Unknown","Unknown",-0.11,"Unknown"
1461,191.8896,13.85,5.16,"Artifact","H2K2O5S1",0.56,"KOH H1K1O1 + H1K1O4S1"
1462,196.9437,13.86,5.21,"Artifact","B0.5C1H4I0.5O6S0.5",0.06,"No edge connections."
1463,262.1051,11.29,4.46,"Putative metabolite","C11H18O7",0.58,"Iso-Valeraldehyde C5H10O1 + C6H8O6 -> C11H18O7"
1464,388.2827,2.7,5.29,"Putative metabolite","C21H40O6",-0.54,"10,20-Dihydroxyeicosanoic acid C20H40O4 + C1O2 -> C21H40O6"
1465,422.0827,14.39,5.31,"Metabolite","C12H23O14P1",-0.37,"Trehalose 6-phosphate C12H23O14P1"
1466,455.8878,13.89,5.2,"Artifact","C8H12K4O12",-0.21,"CH3COOK C2H3K1O2 + C2H4O2 + Peak 512 -> C8H12K4O12"
1467,523.3385,16.77,5.27,"Artifact","[13]C1C17H42N12O6",-0.23,"L-Arginine C6H14N4O2 * 3 -> C18H42N12O6 + [13]C1C-1 -> [13]C1C17H42N12O6"
1468,160.9464,13.01,4.94,"Artifact","[53]Cr1C2H4O5",0.76,"CrO3 Cr1O3 + C2H4O2 + [53]Cr1Cr-1 -> [53]Cr1C2H4O5"
1469,449.1688,2.78,5.19,"Artifact","C22H27N1O9",-0.49,"Porson C22H26O6 + H1N1O3 -> C22H27N1O9"
1470,283.1644,15.25,5.31,"Metabolite","C12H21N5O3",0.14,"Histidinyl-Lysine C12H21N5O3"
1471,283.1644,14.75,4.95,"Metabolite","C12H21N5O3",0.14,"Histidinyl-Lysine C12H21N5O3"
1472,156.0898,4.23,5.1,"Putative metabolite","C7H12N2O2",0.5,"Dihydrothymine C5H8N2O2 + C2H4 -> C7H12N2O2"
1473,144.0973,2.83,5.24,"Artifact","Ring_artifact_C8H16O2",-0.16,"Caprylic acid C8H16O2 + Ring_artifact -> Ring_artifact_C8H16O2"
1474,314.3014,2.53,5.1,"Artifact","Ring_artifact_C11H14N4O7",-0.07,"Peak 44 C11H14N4O7 + Ring_artifact -> Ring_artifact_C11H14N4O7"
1475,110.999,8.77,5.29,"Artifact","C1H5N1O3S1",0.12,"Methanethiol C1H4S1 + H1N1O3"
1476,199.1208,7.1,5.21,"Metabolite","C10H17N1O3",0.22,"Ecgonine methyl ester C10H17N1O3"
1477,149.0769,7.1,5.28,"Artifact","[13]C1C5H12O4",0.09,"Mevalonic acid C6H12O4 + [13]C1C-1 -> [13]C1C5H12O4"
1478,507.9991,14.22,5.26,"Artifact","[13]C1C9H16N5O13P3",0,"Adenosine triphosphate C10H16N5O13P3 + [13]C1C-1 -> [13]C1C9H16N5O13P3"
1479,120.0574,4.14,4.97,"Metabolite","C8H8O1",0.96,"4-Hydroxystyrene C8H8O1"
1480,120.0574,2.76,5.32,"Metabolite","C8H8O1",0.96,"4-Hydroxystyrene C8H8O1"
1481,120.0573,10.76,4.4,"Metabolite","C8H8O1",1.79,"4-Hydroxystyrene C8H8O1"
1482,120.0574,8.87,4.02,"Metabolite","C8H8O1",0.96,"4-Hydroxystyrene C8H8O1"
1483,210.0925,2.09,5.3,"Metabolite","C8H18O4S1",0.38,"2-Ethyl-1-hexanol sulfate C8H18O4S1"
1484,89.05778,13.02,5.39,"Artifact","Ring_artifact_C3H7N1O2",-0.04,"beta-Alanine C3H7N1O2 + Ring_artifact -> Ring_artifact_C3H7N1O2"
1485,230.0513,13.38,5.22,"Artifact","C6H11N2Na1O6",0.79,"L-Glutamine C5H10N2O3 + C1H1Na1O3 -> C6H11N2Na1O6"
1486,284.0855,10.05,5.27,"Artifact","C8H16N2O9",0.28,"Peak 2593 C6H12N2O7 + C2H4O2 -> C8H16N2O9"
1487,299.8876,13.92,5.2,"Artifact","[41]K1C4H5K2O8",0.27,"KHCO3 C1H1K1O3 + C2H3K1O2 + C1H1K1O3 -> C4H5K3O8 + [41]K1K-1 -> [41]K1C4H5K2O8"
1488,220.0527,11.81,5.32,"Artifact","[37]Cl1C6H15O6",0.3,"Galactitol C6H14O6 + Cl1H1 -> C6Cl1H15O6 + [37]Cl1Cl-1 -> [37]Cl1C6H15O6"
1489,220.0527,11.37,5.23,"Artifact","[37]Cl1C6H15O6",0.3,"Galactitol C6H14O6 + Cl1H1 -> C6Cl1H15O6 + [37]Cl1Cl-1 -> [37]Cl1C6H15O6"
1490,646.0409,13.77,5.22,"Artifact","[13]C1C16H26K1N3O17P2",-0.15,"Uridine diphosphate-N-acetylglucosamine C17H27N3O17P2 + H-1K1 -> C17H26K1N3O17P2 + [13]C1C-1 -> [13]C1C16H26K1N3O17P2"
1491,294.4932,14.23,5.22,"Unknown","Unknown",-0.08,"Unknown"
1492,469.2648,14.75,5.29,"Unknown","Unknown",-0.05,"Unknown"
1493,319.138,11.3,5.23,"Artifact","C12H21N3O7",-0.16,"Pyroglutamic acid C5H7N1O3 + Peak 1736 -> C12H21N3O7"
1494,524.2942,3.07,4.61,"Artifact","[13]C1C23H46N1O9P1",0.33,"1-Oleoylglycerophosphoserine C24H46N1O9P1 + [13]C1C-1 -> [13]C1C23H46N1O9P1"
1495,252.1555,2.06,5.12,"Artifact","[13]C1C13H21N1O3",-0.01,"Peak 408 C14H21N1O3 + [13]C1C-1 -> [13]C1C13H21N1O3"
1496,262.1415,7.09,4.93,"Metabolite","C12H22O6",0.53,"Phaseolic acid C12H22O6"
1497,245.0727,7.61,5.3,"Artifact","[13]C1C8H12N2O6",0.78,"Uridine C9H12N2O6 + [13]C1C-1 -> [13]C1C8H12N2O6"
1498,412.1723,13.57,5.27,"Artifact","C16H29K1N4O6",0.28,"Peak 2763 C16H30N4O6 + H-1K1 -> C16H29K1N4O6"
1499,90.02024,5.01,5.08,"Artifact","[18]O1C3H4O2",0.55,"Pyruvic acid C3H4O3 + [18]O1O-1 -> [18]O1C3H4O2"
1500,148.0735,8.74,5.85,"Metabolite","C6H12O4",0.4,"Mevalonic acid C6H12O4"
1501,146.8229,13.51,5.06,"Unknown","Unknown",-0.16,"Unknown"
1502,601.3308,7.1,5.23,"Artifact","[13]C1C26H53O12P1",0.03,"1-Stearoylglycerophosphoinositol C27H53O12P1 + [13]C1C-1 -> [13]C1C26H53O12P1"
1503,282.3066,2.44,5.66,"Artifact","Ring_artifact_C18H34O2",-0.08,"Oleic acid C18H34O2 + Ring_artifact -> Ring_artifact_C18H34O2"
1504,314.2823,2.59,5.23,"Artifact","Ring_artifact_C11H14N4O7",-0.07,"Peak 44 C11H14N4O7 + Ring_artifact -> Ring_artifact_C11H14N4O7"
1505,314.2823,2.31,5.23,"Metabolite","C19H38O3",-0.65,"3-hydroxypristanic acid C19H38O3"
1506,389.8419,13.87,5.24,"Artifact","[41]K1C4H8K3O9S1",-0.13,"KHSO4 H1K1O4S1 + C2H3K1O2 + C2H3K1O2 -> C4H7K3O8S1 + [41]K1K-1 -> [41]K1C4H7K2O8S1 + H1K1O1 -> [41]K1C4H8K3O9S1"
1507,99.06841,7.89,5.13,"Metabolite","C5H9N1O1",0.04,"2-Piperidinone C5H9N1O1"
1508,99.06841,7.16,4.71,"Metabolite","C5H9N1O1",0.04,"2-Piperidinone C5H9N1O1"
1509,99.06844,9.5,4.32,"Metabolite","C5H9N1O1",-0.26,"2-Piperidinone C5H9N1O1"
1510,194.0578,2.27,4.88,"Metabolite","C10H10O4",0.56,"trans-Ferulic acid C10H10O4"
1511,332.0534,13.49,5.22,"Artifact","C10Ca1H16N2O8",-0.43,"L-beta-aspartyl-L-threonine C8H14N2O6 + C2Ca1H2O2 -> C10Ca1H16N2O8"
1512,332.0508,11.25,4.29,"Artifact","[13]C1C8Cr1H17N3O7",-0.87,"Asparaginyl-Valine C9H17N3O4 + Cr1O3 -> C9Cr1H17N3O7 + [13]C1C-1 -> [13]C1C8Cr1H17N3O7"
1513,147.1088,16.92,5.31,"Artifact","[13]C1C5H14N2O2",0.56,"L-Lysine C6H14N2O2 + [13]C1C-1 -> [13]C1C5H14N2O2"
1514,403.3298,2.87,5.23,"Putative metabolite","C22H45N1O5",-0.07,"Mevalonic acid C6H12O4 + H3N1 -> C6H15N1O4 + C16H30O1 -> C22H45N1O5"
1515,172.054,13.02,5.25,"Artifact","[13]C1C4H10N1Na1O4",0.62,"beta-Alanine C3H7N1O2 + [13]C1C-1 -> [13]C1C2H7N1O2 + C2H3Na1O2 -> [13]C1C4H10N1Na1O4"
1516,548.1281,13.96,5.23,"Artifact","C16H30N4O13P2",0.66,"Citicoline C14H26N4O11P2 + C2H4O2 -> C16H30N4O13P2"
1517,387.0407,13.52,5.24,"Putative metabolite","C10H17N3O9S2",-0.21,"Glutathione C10H17N3O6S1 + O3S1 -> C10H17N3O9S2"
1518,544.2646,7.11,5.22,"Putative metabolite","C23H45O12P1",0.48,"1-tetradecanoyl-sn-glycero-3-phosphate C17H35O7P1 + C6H10O5 -> C23H45O12P1"
1519,792.5346,4.41,5.26,"Artifact","[13]C1C40H78N1O11P1",0,"Peak 942 C41H78N1O11P1 + [13]C1C-1 -> [13]C1C40H78N1O11P1"
1520,792.5347,3.07,5.22,"Artifact","[13]C1C40H78N1O11P1",-0.12,"PS(16:0/18:2(9Z,12Z)) C40H74N1O10P1 + C1H4O1 -> C41H78N1O11P1 + [13]C1C-1 -> [13]C1C40H78N1O11P1"
1521,292.1524,2.13,4.9,"Putative metabolite","C13H24O7",-0.67,"Phaseolic acid C12H22O6 + C1H2O1 -> C13H24O7"
1522,292.1523,7.1,4.65,"Putative metabolite","C13H24O7",-0.33,"Phaseolic acid C12H22O6 + C1H2O1 -> C13H24O7"
1523,688.4876,3.04,5.15,"Artifact","[13]C1C36H70N1O8P1",-0.49,"PE(14:0/18:2(9Z,12Z)) C37H70N1O8P1 + [13]C1C-1 -> [13]C1C36H70N1O8P1"
1524,688.4876,4.24,5.14,"Artifact","[13]C1C36H70N1O8P1",-0.49,"PE(14:0/18:2(9Z,12Z)) C37H70N1O8P1 + [13]C1C-1 -> [13]C1C36H70N1O8P1"
1525,303.9923,3.07,5.1,"Artifact","C6H12O10S1Si1",-0.84,"Peak 451 C6H10O7S1 + H2O3Si1 -> C6H12O10S1Si1"
1526,234.0851,11.46,4.91,"Metabolite","C8H14N2O6",0.37,"L-beta-aspartyl-L-threonine C8H14N2O6"
1527,273.0956,13.5,5.14,"Unknown","Unknown",-0.09,"Unknown"
1528,273.096,14.18,4.43,"Artifact","C10H15N3O6",0.31,"Argininosuccinic acid C10H18N4O6 - H3N1 -> C10H15N3O6"
1529,609.0862,13.75,5.24,"Artifact","[18]O1C17H27N3O16P2",-0.63,"Uridine diphosphate-N-acetylglucosamine C17H27N3O17P2 + [18]O1O-1 -> [18]O1C17H27N3O16P2"
1530,197.0435,14.19,4.99,"Putative metabolite","C7H7N3O4",0.79,"Furazolidone C8H7N3O5 - C1O1 -> C7H7N3O4"
1531,93.05071,7.09,5.24,"Artifact","[13]C1C2H8O3",-0.12,"Glycerol C3H8O3 + [13]C1C-1 -> [13]C1C2H8O3"
1532,282.0964,7.27,5.27,"Metabolite","C11H14N4O5",0.07,"1-Methylinosine C11H14N4O5"
1533,282.0953,4.9,4,"Artifact","[34]S1C12H16N4O2",-0.38,"Peak 1190 C12H16N4O2S1 + [34]S1S-1 -> [34]S1C12H16N4O2"
1534,469.244,7.1,5.17,"Putative metabolite","C20H40N1O9P1",0.15,"LysoPE(0:0/14:0) C19H40N1O7P1 + C1O2 -> C20H40N1O9P1"
1535,312.9451,13.89,5.21,"Artifact","[13]C1C5H11K3O7",-0.47,"CH3COOK C2H3K1O2 + C2H4O2 + C2H3K1O2 -> C6H10K2O6 + H1K1O1 -> C6H11K3O7 + [13]C1C-1 -> [13]C1C5H11K3O7"
1536,257.2071,2.63,5.18,"Artifact","Ring_artifact_[13]C1C15H32O2",-0.09,"Palmitic acid C16H32O2 + [13]C1C-1 -> [13]C1C15H32O2 + Ring_artifact -> Ring_artifact_[13]C1C15H32O2"
1537,589.8415,13.89,5.1,"Artifact","C7H16K4O17P2",-0.68,"H3PO4 dimer H6O8P2 + C2H4O2 + Peak 1397 -> C7H16K4O17P2"
1538,160.0483,11.54,5.24,"Metabolite","C5H8N2O4",0.67,"Tricholomic acid C5H8N2O4"
1539,556.1341,14.19,5.25,"Artifact","C16H33N2O15P1S1",-0.31,"L-Cystathionine C7H14N2O4S1 + Peak 840 -> C16H33N2O15P1S1"
